SubjectTag	SubjectID	SAMPLE_RACE	SAMPLE_SEX	ASVAB-8
986200	9862	1	2	46
986300	9863	1	2	42
986400	9864	3	2	30
986500	9865	1	2	42
986600	9866	1	2	55
986700	9867	1	2	51
986800	9868	1	1	36
986900	9869	1	1	-4
987000	9870	1	2	45
987100	9871	2	2	54
987200	9872	2	2	74
987300	9873	2	1	37
987400	9874	2	2	3
987500	9875	1	1	23
987600	9876	1	1	78
987700	9877	2	2	53
987800	9878	1	1	67
987900	9879	2	1	38
988000	9880	2	1	50
988100	9881	1	2	46
988200	9882	3	2	6
988300	9883	1	1	46
988400	9884	1	1	40
988500	9885	1	2	53
988600	9886	1	1	33
988700	9887	1	2	38
988800	9888	1	1	-4
988900	9889	3	1	52
989000	9890	1	1	-4
989100	9891	1	2	-4
989200	9892	1	2	40
989300	9893	2	1	47
989400	9894	1	2	46
989500	9895	1	2	45
989600	9896	1	2	46
989700	9897	1	2	47
989800	9898	1	2	57
989900	9899	1	2	65
990000	9900	3	2	-4
990100	9901	1	1	38
990200	9902	1	1	30
990300	9903	1	2	13
990400	9904	1	1	29
990500	9905	1	1	54
990600	9906	1	2	22
990700	9907	3	1	13
990800	9908	3	1	29
990900	9909	3	1	35
991000	9910	3	2	50
991100	9911	1	1	34
991200	9912	1	1	48
991300	9913	1	2	39
991400	9914	1	1	21
991500	9915	1	1	10
991600	9916	1	2	-4
991700	9917	3	1	11
991800	9918	1	1	3
991900	9919	1	1	6
992000	9920	2	2	-4
992100	9921	3	2	68
992200	9922	1	2	44
992300	9923	1	2	73
992400	9924	3	2	-4
992500	9925	1	2	13
992600	9926	2	1	12
992700	9927	1	2	59
992800	9928	2	1	39
992900	9929	2	1	38
993000	9930	1	2	18
993100	9931	1	2	-4
993200	9932	3	2	50
993300	9933	1	1	38
993400	9934	1	1	53
993500	9935	1	2	67
993600	9936	1	1	48
993700	9937	1	1	-4
993800	9938	1	2	45
993900	9939	1	2	58
994000	9940	1	2	1
994100	9941	1	2	34
994200	9942	1	1	-4
994300	9943	1	1	40
994400	9944	1	2	50
994500	9945	1	2	7
994600	9946	1	2	39
994700	9947	1	1	14
994800	9948	1	2	16
994900	9949	2	1	27
995000	9950	2	1	23
995100	9951	2	2	21
995200	9952	2	1	14
995300	9953	1	2	36
995400	9954	1	1	12
995500	9955	1	2	25
995600	9956	1	1	2
995700	9957	1	1	10
995800	9958	2	1	28
995900	9959	2	2	24
996000	9960	1	2	21
996100	9961	1	1	34
996200	9962	1	1	40
996300	9963	1	1	15
996400	9964	1	1	20
996500	9965	1	2	41
996600	9966	1	2	17
996700	9967	1	2	7
996800	9968	1	1	13
996900	9969	1	1	38
997000	9970	2	2	30
997100	9971	2	1	47
997200	9972	1	2	8
997300	9973	1	2	15
997400	9974	1	2	13
997500	9975	1	1	32
997600	9976	1	1	14
997700	9977	1	1	12
997800	9978	1	2	-4
997900	9979	3	2	16
998000	9980	1	2	17
998100	9981	1	2	34
998200	9982	1	2	33
998300	9983	1	1	57
998400	9984	1	1	34
998500	9985	2	1	36
998600	9986	2	2	18
998700	9987	1	2	80
998800	9988	1	1	31
998900	9989	1	1	9
999000	9990	1	1	32
999100	9991	1	2	48
999200	9992	1	2	39
999300	9993	1	1	14
999400	9994	1	1	-4
999500	9995	1	2	29
999600	9996	2	1	3
999700	9997	2	2	33
999800	9998	2	1	31
999900	9999	2	2	35
1000000	10000	2	2	18
1000100	10001	1	1	51
1000200	10002	1	2	42
1000300	10003	1	1	48
1000400	10004	1	1	41
1000500	10005	1	1	-4
1000600	10006	1	1	20
1000700	10007	1	2	49
1000800	10008	1	2	59
1000900	10009	1	1	51
1001000	10010	2	2	45
1001100	10011	1	2	41
1001200	10012	3	2	54
1001300	10013	3	1	4
1001400	10014	3	1	19
1001500	10015	3	2	52
1001600	10016	3	2	-4
1001700	10017	3	2	38
1001800	10018	3	1	43
1001900	10019	3	1	10
1002000	10020	3	1	31
1002100	10021	3	1	28
1002200	10022	1	1	18
1002300	10023	1	1	-4
1002400	10024	1	2	8
1002500	10025	1	1	43
1002600	10026	1	2	9
1002700	10027	1	1	1
1002800	10028	1	1	53
1002900	10029	1	2	46
1003000	10030	1	1	43
1003100	10031	1	1	28
1003200	10032	1	2	32
1003300	10033	3	1	20
1003400	10034	1	2	12
1003500	10035	1	1	37
1003600	10036	1	2	12
1003700	10037	1	2	18
1003800	10038	1	2	57
1003900	10039	3	2	52
1004000	10040	1	2	41
1004100	10041	1	2	18
1004200	10042	1	2	31
1004300	10043	1	1	-4
1004400	10044	3	2	35
1004500	10045	3	2	39
1004600	10046	2	1	34
1004700	10047	2	2	39
1004800	10048	1	2	8
1004900	10049	1	2	13
1005000	10050	1	1	17
1005100	10051	1	1	39
1005200	10052	1	2	59
1005300	10053	1	1	30
1005400	10054	1	2	28
1005500	10055	1	2	52
1005600	10056	1	2	39
1005700	10057	1	1	33
1005800	10058	1	1	35
1005900	10059	3	2	16
1006000	10060	1	2	53
1006100	10061	1	1	37
1006200	10062	1	2	18
1006300	10063	3	2	52
1006400	10064	3	2	40
1006500	10065	1	1	52
1006600	10066	3	2	-4
1006700	10067	1	1	45
1006800	10068	1	1	50
1006900	10069	1	1	43
1007000	10070	1	1	23
1007100	10071	1	1	18
1007200	10072	1	2	15
1007300	10073	1	2	15
1007400	10074	1	1	14
1007500	10075	1	1	24
1007600	10076	1	1	32
1007700	10077	1	2	52
1007800	10078	1	1	28
1007900	10079	1	2	42
1008000	10080	3	1	41
1008100	10081	3	2	32
1008200	10082	2	1	30
1008300	10083	2	1	44
1008400	10084	2	1	29
1008500	10085	2	1	20
1008600	10086	3	2	62
1008700	10087	3	2	28
1008800	10088	3	2	32
1008900	10089	3	1	0
1009000	10090	3	1	34
1009100	10091	3	1	53
1009200	10092	3	2	58
1009300	10093	3	2	45
1009400	10094	3	1	52
1009500	10095	3	2	48
1009600	10096	3	2	56
1009700	10097	3	2	21
1009800	10098	3	1	23
1009900	10099	3	1	37
1010000	10100	3	1	47
1010100	10101	3	2	55
1010200	10102	3	2	37
1010300	10103	3	2	39
1010400	10104	3	2	28
1010500	10105	3	1	45
1010600	10106	2	2	30
1010700	10107	3	1	38
1010800	10108	3	1	28
1010900	10109	3	2	39
1011000	10110	3	1	-4
1011100	10111	2	2	8
1011200	10112	2	2	23
1011300	10113	2	2	9
1011400	10114	2	1	29
1011500	10115	2	1	37
1011600	10116	2	2	36
1011700	10117	3	2	55
1011800	10118	3	1	35
1011900	10119	3	2	47
1012000	10120	3	1	50
1012100	10121	3	1	54
1012200	10122	3	1	42
1012300	10123	1	1	70
1012400	10124	2	2	35
1012500	10125	2	2	41
1012600	10126	2	1	39
1012700	10127	2	2	61
1012800	10128	2	1	31
1012900	10129	2	2	29
1013000	10130	2	2	20
1013100	10131	2	1	45
1013200	10132	2	2	72
1013300	10133	2	1	13
1013400	10134	1	1	51
1013500	10135	2	2	21
1013600	10136	3	2	30
1013700	10137	2	1	8
1013800	10138	2	2	33
1013900	10139	2	1	50
1014000	10140	3	2	45
1014100	10141	3	1	34
1014200	10142	3	2	40
1014300	10143	3	1	14
1014400	10144	3	2	49
1014500	10145	3	2	31
1014600	10146	3	1	50
1014700	10147	3	1	26
1014800	10148	3	2	-4
1014900	10149	3	2	51
1015000	10150	3	2	34
1015100	10151	2	2	16
1015200	10152	2	1	11
1015300	10153	2	2	44
1015400	10154	2	1	12
1015500	10155	2	1	7
1015600	10156	2	2	18
1015700	10157	2	1	15
1015800	10158	2	1	41
1015900	10159	2	2	39
1016000	10160	2	1	29
1016100	10161	2	1	13
1016200	10162	2	2	27
1016300	10163	2	1	19
1016400	10164	2	2	15
1016500	10165	2	1	25
1016600	10166	2	2	53
1016700	10167	2	1	40
1016800	10168	2	2	47
1016900	10169	2	1	40
1017000	10170	2	1	38
1017100	10171	2	1	32
1017200	10172	2	1	29
1017300	10173	2	1	31
1017400	10174	2	1	6
1017500	10175	2	2	38
1017600	10176	1	2	58
1017700	10177	3	1	32
1017800	10178	2	1	36
1017900	10179	2	1	8
1018000	10180	2	1	9
1018100	10181	2	2	38
1018200	10182	2	2	37
1018300	10183	1	2	67
1018400	10184	2	2	1
1018500	10185	1	2	52
1018600	10186	2	1	23
1018700	10187	2	1	17
1018800	10188	2	2	48
1018900	10189	2	1	32
1019000	10190	2	1	38
1019100	10191	2	2	25
1019200	10192	2	1	45
1019300	10193	2	2	47
1019400	10194	2	1	53
1019500	10195	2	2	39
1019600	10196	2	2	46
1019700	10197	2	1	1
1019800	10198	2	1	10
1019900	10199	2	1	14
1020000	10200	2	1	7
1020100	10201	2	1	5
1020200	10202	2	1	38
1020300	10203	2	2	36
1020400	10204	2	1	23
1020500	10205	2	1	9
1020600	10206	3	1	64
1020700	10207	3	1	18
1020800	10208	3	1	56
1020900	10209	3	1	36
1021000	10210	3	2	69
1021100	10211	1	2	56
1021200	10212	3	2	58
1021300	10213	3	2	58
1021400	10214	3	2	52
1021500	10215	3	2	43
1021600	10216	3	2	48
1021700	10217	3	1	43
1021800	10218	3	2	40
1021900	10219	3	2	50
1022000	10220	3	2	36
1022100	10221	3	2	70
1022200	10222	3	2	70
1022300	10223	3	1	-4
1022400	10224	3	1	50
1022500	10225	3	2	40
1022600	10226	1	2	64
1022700	10227	3	2	39
1022800	10228	3	1	37
1022900	10229	2	2	47
1023000	10230	3	1	53
1023100	10231	3	2	20
1023200	10232	2	1	52
1023300	10233	2	2	48
1023400	10234	2	2	59
1023500	10235	2	1	41
1023600	10236	2	2	83
1023700	10237	2	2	45
1023800	10238	2	2	22
1023900	10239	2	1	-4
1024000	10240	3	1	45
1024100	10241	3	2	48
1024200	10242	3	1	20
1024300	10243	3	2	52
1024400	10244	3	1	-4
1024500	10245	3	2	-4
1024600	10246	3	2	69
1024700	10247	3	1	9
1024800	10248	3	1	11
1024900	10249	3	1	27
1025000	10250	3	1	19
1025100	10251	3	1	22
1025200	10252	3	2	47
1025300	10253	1	1	20
1025400	10254	3	2	68
1025500	10255	3	2	39
1025600	10256	3	1	28
1025700	10257	3	2	23
1025800	10258	3	1	22
1025900	10259	2	2	7
1026000	10260	3	2	40
1026100	10261	3	2	30
1026200	10262	3	2	46
1026300	10263	3	1	70
1026400	10264	3	1	44
1026500	10265	3	1	64
1026600	10266	3	1	42
1026700	10267	3	2	47
1026800	10268	3	2	54
1026900	10269	3	2	69
1027000	10270	3	2	72
1027100	10271	3	2	67
1027200	10272	3	2	50
1027300	10273	3	2	54
1027400	10274	3	1	50
1027500	10275	3	1	59
1027600	10276	3	2	55
1027700	10277	3	2	76
1027800	10278	3	1	34
1027900	10279	3	2	61
1028000	10280	3	2	56
1028100	10281	3	2	71
1028200	10282	3	2	45
1028300	10283	3	2	42
1028400	10284	3	1	-4
1028500	10285	3	1	-4
1028600	10286	3	2	34
1028700	10287	3	2	-4
1028800	10288	3	1	-4
1028900	10289	3	1	-4
1029000	10290	3	2	25
1029100	10291	3	2	38
1029200	10292	3	2	51
1029300	10293	3	2	63
1029400	10294	3	1	41
1029500	10295	3	2	24
1029600	10296	3	2	55
1029700	10297	3	2	64
1029800	10298	3	1	30
1029900	10299	3	2	43
1030000	10300	3	2	54
1030100	10301	3	1	32
1030200	10302	3	2	41
1030300	10303	1	2	18
1030400	10304	1	2	47
1030500	10305	1	1	69
1030600	10306	1	2	45
1030700	10307	1	1	33
1030800	10308	1	2	55
1030900	10309	1	2	42
1031000	10310	1	2	61
1031100	10311	1	1	38
1031200	10312	1	2	81
1031300	10313	2	2	46
1031400	10314	1	2	5
1031500	10315	1	1	24
1031600	10316	2	1	10
1031700	10317	2	2	39
1031800	10318	2	1	11
1031900	10319	2	1	15
1032000	10320	2	1	29
1032100	10321	2	2	31
1032200	10322	3	1	-4
1032300	10323	3	1	11
1032400	10324	2	1	22
1032500	10325	2	1	-4
1032600	10326	2	1	24
1032700	10327	2	1	31
1032800	10328	2	1	19
1032900	10329	2	2	36
1033000	10330	2	1	2
1033100	10331	2	2	11
1033200	10332	2	2	16
1033300	10333	2	1	16
1033400	10334	2	2	9
1033500	10335	2	2	33
1033600	10336	2	2	40
1033700	10337	2	1	5
1033800	10338	2	1	11
1033900	10339	2	1	15
1034000	10340	2	2	47
1034100	10341	2	1	47
1034200	10342	3	2	41
1034300	10343	3	1	29
1034400	10344	3	2	54
1034500	10345	3	2	48
1034600	10346	3	1	19
1034700	10347	3	1	9
1034800	10348	3	1	16
1034900	10349	3	2	43
1035000	10350	3	2	-4
1035100	10351	3	1	35
1035200	10352	3	1	82
1035300	10353	3	1	18
1035400	10354	3	2	52
1035500	10355	3	1	17
1035600	10356	3	1	15
1035700	10357	3	1	39
1035800	10358	1	2	5
1035900	10359	1	2	-4
1036000	10360	1	2	-4
1036100	10361	3	2	22
1036200	10362	2	2	49
1036300	10363	2	1	35
1036400	10364	3	1	44
1036500	10365	3	2	62
1036600	10366	3	2	43
1036700	10367	3	2	50
1036800	10368	2	1	54
1036900	10369	2	2	51
1037000	10370	1	1	35
1037100	10371	1	2	25
1037200	10372	1	2	-4
1037300	10373	2	2	-4
1037400	10374	2	2	9
1037500	10375	1	2	-4
1037600	10376	1	2	-4
1037700	10377	1	2	5
1037800	10378	2	2	36
1037900	10379	2	2	45
1038000	10380	3	1	23
1038100	10381	1	1	55
1038200	10382	1	1	49
1038300	10383	1	2	22
1038400	10384	1	1	16
1038500	10385	1	1	33
1038600	10386	1	1	22
1038700	10387	3	1	-4
1038800	10388	3	2	19
1038900	10389	2	1	30
1039000	10390	1	2	46
1039100	10391	2	1	12
1039200	10392	1	1	22
1039300	10393	3	2	55
1039400	10394	3	2	56
1039500	10395	3	2	-4
1039600	10396	3	2	56
1039700	10397	1	1	-4
1039800	10398	3	1	50
1039900	10399	3	2	46
1040000	10400	3	2	56
1040100	10401	1	2	42
1040200	10402	1	2	51
1040300	10403	3	1	43
1040400	10404	3	1	18
1040500	10405	1	1	56
1040600	10406	1	2	47
1040700	10407	1	1	40
1040800	10408	3	1	40
1040900	10409	3	2	50
1041000	10410	2	1	-4
1041100	10411	3	2	39
1041200	10412	2	1	34
1041300	10413	3	2	24
1041400	10414	3	1	19
1041500	10415	3	2	-4
1041600	10416	3	1	42
1041700	10417	3	1	13
1041800	10418	3	2	18
1041900	10419	3	2	27
1042000	10420	3	2	49
1042100	10421	2	2	32
1042200	10422	2	2	47
1042300	10423	2	1	28
1042400	10424	2	1	13
1042500	10425	2	1	14
1042600	10426	2	1	32
1042700	10427	1	2	22
1042800	10428	1	2	39
1042900	10429	1	2	42
1043000	10430	1	1	11
1043100	10431	1	1	26
1043200	10432	2	1	7
1043300	10433	2	2	43
1043400	10434	2	1	16
1043500	10435	2	1	42
1043600	10436	1	2	52
1043700	10437	3	2	47
1043800	10438	2	1	13
1043900	10439	2	1	31
1044000	10440	2	1	57
1044100	10441	3	1	70
1044200	10442	3	2	59
1044300	10443	1	2	40
1044400	10444	1	2	42
1044500	10445	1	2	-4
1044600	10446	3	2	24
1044700	10447	3	1	12
1044800	10448	1	2	45
1044900	10449	1	1	58
1045000	10450	1	2	36
1045100	10451	1	2	-4
1045200	10452	2	2	48
1045300	10453	2	1	13
1045400	10454	2	1	35
1045500	10455	2	1	21
1045600	10456	3	2	60
1045700	10457	3	1	10
1045800	10458	3	2	75
1045900	10459	3	2	50
1046000	10460	3	2	48
1046100	10461	3	1	17
1046200	10462	3	1	48
1046300	10463	3	1	79
1046400	10464	3	1	-4
1046500	10465	3	2	37
1046600	10466	3	1	40
1046700	10467	3	2	49
1046800	10468	1	2	56
1046900	10469	2	1	-4
1047000	10470	2	1	11
1047100	10471	2	1	41
1047200	10472	1	2	38
1047300	10473	3	1	-4
1047400	10474	3	2	50
1047500	10475	3	2	22
1047600	10476	3	1	26
1047700	10477	3	2	48
1047800	10478	1	2	36
1047900	10479	1	1	33
1048000	10480	3	2	53
1048100	10481	1	2	41
1048200	10482	1	1	48
1048300	10483	3	1	34
1048400	10484	3	2	55
1048500	10485	3	2	56
1048600	10486	1	2	40
1048700	10487	2	1	19
1048800	10488	2	1	42
1048900	10489	2	1	9
1049000	10490	1	1	35
1049100	10491	2	2	22
1049200	10492	1	1	38
1049300	10493	1	1	27
1049400	10494	3	2	47
1049500	10495	3	1	33
1049600	10496	3	2	25
1049700	10497	3	2	11
1049800	10498	3	2	22
1049900	10499	1	1	36
1050000	10500	1	2	37
1050100	10501	1	1	50
1050200	10502	3	2	61
1050300	10503	1	1	35
1050400	10504	1	2	53
1050500	10505	1	1	-4
1050600	10506	1	2	36
1050700	10507	1	2	51
1050800	10508	3	1	39
1050900	10509	1	1	28
1051000	10510	1	1	-4
1051100	10511	1	2	-4
1051200	10512	1	2	13
1051300	10513	1	2	30
1051400	10514	1	2	43
1051500	10515	1	2	43
1051600	10516	1	2	58
1051700	10517	1	1	35
1051800	10518	1	2	49
1051900	10519	1	1	-4
1052000	10520	1	1	19
1052100	10521	1	2	20
1052200	10522	1	2	0
1052300	10523	1	1	16
1052400	10524	1	1	11
1052500	10525	1	1	13
1052600	10526	1	2	49
1052700	10527	1	1	30
1052800	10528	2	2	56
1052900	10529	1	2	65
1053000	10530	1	2	17
1053100	10531	1	1	45
1053200	10532	1	2	55
1053300	10533	2	2	42
1053400	10534	2	2	48
1053500	10535	1	2	51
1053600	10536	1	2	59
1053700	10537	1	2	56
1053800	10538	1	2	46
1053900	10539	3	2	38
1054000	10540	1	1	54
1054100	10541	1	1	55
1054200	10542	1	2	40
1054300	10543	1	2	44
1054400	10544	1	2	55
1054500	10545	1	1	18
1054600	10546	1	2	13
1054700	10547	1	1	49
1054800	10548	1	1	11
1054900	10549	2	2	47
1055000	10550	1	2	53
1055100	10551	1	2	45
1055200	10552	1	1	38
1055300	10553	1	1	48
1055400	10554	1	2	49
1055500	10555	1	1	22
1055600	10556	3	1	8
1055700	10557	3	1	13
1055800	10558	3	2	48
1055900	10559	3	2	39
1056000	10560	3	2	36
1056100	10561	1	1	55
1056200	10562	3	2	66
1056300	10563	3	1	35
1056400	10564	3	2	28
1056500	10565	1	2	50
1056600	10566	2	1	4
1056700	10567	2	1	15
1056800	10568	2	1	4
1056900	10569	2	2	35
1057000	10570	3	1	26
1057100	10571	3	2	10
1057200	10572	1	2	36
1057300	10573	1	2	19
1057400	10574	1	1	5
1057500	10575	3	1	42
1057600	10576	3	1	38
1057700	10577	3	2	42
1057800	10578	2	2	47
1057900	10579	2	2	48
1058000	10580	2	1	43
1058100	10581	2	2	55
1058200	10582	2	2	33
1058300	10583	2	1	16
1058400	10584	2	1	36
1058500	10585	2	1	38
1058600	10586	2	2	37
1058700	10587	3	1	38
1058800	10588	3	2	52
1058900	10589	3	2	66
1059000	10590	1	2	45
1059100	10591	3	2	-4
1059200	10592	3	2	54
1059300	10593	3	1	34
1059400	10594	3	2	44
1059500	10595	3	1	-4
1059600	10596	3	2	-4
1059700	10597	3	2	45
1059800	10598	2	2	-4
1059900	10599	3	2	64
1060000	10600	1	1	39
1060100	10601	2	1	46
1060200	10602	1	2	38
1060300	10603	2	1	32
1060400	10604	3	2	65
1060500	10605	2	1	21
1060600	10606	2	1	36
1060700	10607	2	2	48
1060800	10608	2	1	-4
1060900	10609	3	1	44
1061000	10610	1	2	42
1061100	10611	3	1	36
1061200	10612	3	1	56
1061300	10613	3	1	24
1061400	10614	3	1	58
1061500	10615	2	2	23
1061600	10616	2	1	48
1061700	10617	3	1	38
1061800	10618	3	2	78
1061900	10619	2	2	65
1062000	10620	3	1	42
1062100	10621	2	2	46
1062200	10622	2	2	56
1062300	10623	3	1	29
1062400	10624	3	2	34
1062500	10625	3	2	45
1062600	10626	3	2	71
1062700	10627	3	2	58
1062800	10628	1	2	50
1062900	10629	3	2	58
1063000	10630	2	2	42
1063100	10631	2	1	48
1063200	10632	2	1	34
1063300	10633	3	2	33
1063400	10634	2	2	45
1063500	10635	3	1	48
1063600	10636	3	2	58
1063700	10637	1	2	-4
1063800	10638	3	1	59
1063900	10639	3	1	35
1064000	10640	3	1	38
1064100	10641	3	1	53
1064200	10642	2	1	60
1064300	10643	3	1	60
1064400	10644	3	2	-4
1064500	10645	1	2	46
1064600	10646	3	2	84
1064700	10647	3	2	58
1064800	10648	2	2	46
1064900	10649	3	2	47
1065000	10650	2	2	-4
1065100	10651	3	2	49
1065200	10652	3	2	60
1065300	10653	3	2	79
1065400	10654	3	1	55
1065500	10655	2	1	30
1065600	10656	3	1	60
1065700	10657	2	1	-4
1065800	10658	3	1	33
1065900	10659	3	1	56
1066000	10660	3	1	21
1066100	10661	2	1	48
1066200	10662	1	1	28
1066300	10663	3	1	35
1066400	10664	2	1	40
1066500	10665	3	1	50
1066600	10666	2	1	45
1066700	10667	2	1	41
1066800	10668	2	1	25
1066900	10669	3	1	-4
1067000	10670	2	1	17
1067100	10671	3	1	31
1067200	10672	2	1	27
1067300	10673	3	1	50
1067400	10674	3	2	59
1067500	10675	2	1	-4
1067600	10676	2	2	48
1067700	10677	3	2	51
1067800	10678	3	1	64
1067900	10679	3	1	50
1068000	10680	2	2	52
1068100	10681	3	2	62
1068200	10682	3	2	58
1068300	10683	3	2	61
1068400	10684	3	2	47
1068500	10685	3	2	49
1068600	10686	3	2	69
1068700	10687	3	2	73
1068800	10688	2	2	44
1068900	10689	3	2	33
1069000	10690	2	2	51
1069100	10691	3	2	54
1069200	10692	3	1	47
1069300	10693	3	2	65
1069400	10694	3	1	43
1069500	10695	1	2	68
1069600	10696	3	2	56
1069700	10697	3	1	53
1069800	10698	3	1	54
1069900	10699	3	1	35
1070000	10700	3	1	56
1070100	10701	3	1	48
1070200	10702	3	1	-4
1070300	10703	3	1	54
1070400	10704	2	1	28
1070500	10705	3	1	51
1070600	10706	2	1	27
1070700	10707	1	1	53
1070800	10708	3	1	41
1070900	10709	3	1	40
1071000	10710	2	2	13
1071100	10711	3	2	38
1071200	10712	2	2	49
1071300	10713	3	2	-4
1071400	10714	3	1	46
1071500	10715	3	1	18
1071600	10716	3	1	49
1071700	10717	3	1	52
1071800	10718	2	1	20
1071900	10719	2	1	-4
1072000	10720	3	2	51
1072100	10721	3	1	56
1072200	10722	3	1	26
1072300	10723	2	1	-4
1072400	10724	3	1	40
1072500	10725	3	1	48
1072600	10726	3	1	42
1072700	10727	2	1	-4
1072800	10728	3	1	49
1072900	10729	2	1	46
1073000	10730	2	1	41
1073100	10731	3	2	48
1073200	10732	3	1	71
1073300	10733	2	2	58
1073400	10734	3	2	-4
1073500	10735	1	2	33
1073600	10736	3	2	52
1073700	10737	3	1	57
1073800	10738	3	1	57
1073900	10739	3	1	45
1074000	10740	2	1	31
1074100	10741	1	2	-4
1074200	10742	1	1	41
1074300	10743	3	1	56
1074400	10744	3	2	63
1074500	10745	3	1	59
1074600	10746	1	2	65
1074700	10747	3	1	49
1074800	10748	3	1	42
1074900	10749	2	1	-4
1075000	10750	3	1	58
1075100	10751	3	2	29
1075200	10752	3	2	70
1075300	10753	3	1	49
1075400	10754	2	1	56
1075500	10755	3	1	45
1075600	10756	3	1	58
1075700	10757	3	1	53
1075800	10758	3	1	43
1075900	10759	3	1	-4
1076000	10760	3	1	41
1076100	10761	3	1	39
1076200	10762	3	1	49
1076300	10763	3	1	59
1076400	10764	3	1	39
1076500	10765	1	1	55
1076600	10766	1	1	50
1076700	10767	3	1	56
1076800	10768	3	1	83
1076900	10769	1	1	51
1077000	10770	3	1	46
1077100	10771	3	1	31
1077200	10772	2	1	41
1077300	10773	2	1	45
1077400	10774	3	1	61
1077500	10775	3	1	60
1077600	10776	3	1	63
1077700	10777	3	1	49
1077800	10778	3	1	57
1077900	10779	3	1	51
1078000	10780	3	1	46
1078100	10781	3	1	49
1078200	10782	3	1	-4
1078300	10783	3	1	53
1078400	10784	3	1	-4
1078500	10785	3	1	-4
1078600	10786	3	1	41
1078700	10787	3	1	48
1078800	10788	3	1	44
1078900	10789	2	1	48
1079000	10790	2	1	39
1079100	10791	2	1	-4
1079200	10792	3	2	57
1079300	10793	3	2	49
1079400	10794	2	2	41
1079500	10795	3	1	38
1079600	10796	2	1	45
1079700	10797	2	1	55
1079800	10798	2	2	33
1079900	10799	2	1	32
1080000	10800	3	2	21
1080100	10801	3	1	54
1080200	10802	3	2	61
1080300	10803	1	1	-4
1080400	10804	2	1	52
1080500	10805	3	2	34
1080600	10806	3	2	51
1080700	10807	3	2	-4
1080800	10808	3	2	48
1080900	10809	2	2	53
1081000	10810	2	2	17
1081100	10811	3	2	61
1081200	10812	3	1	43
1081300	10813	2	1	48
1081400	10814	2	2	36
1081500	10815	2	2	-4
1081600	10816	3	2	23
1081700	10817	3	1	45
1081800	10818	1	2	82
1081900	10819	3	1	33
1082000	10820	3	1	50
1082100	10821	1	1	41
1082200	10822	3	1	44
1082300	10823	2	1	54
1082400	10824	3	1	57
1082500	10825	3	1	-4
1082600	10826	3	1	19
1082700	10827	2	1	-4
1082800	10828	3	2	69
1082900	10829	3	2	56
1083000	10830	3	1	59
1083100	10831	2	1	21
1083200	10832	2	2	51
1083300	10833	3	2	54
1083400	10834	1	1	60
1083500	10835	3	2	54
1083600	10836	3	1	49
1083700	10837	2	2	48
1083800	10838	3	1	77
1083900	10839	3	1	56
1084000	10840	3	1	58
1084100	10841	2	1	69
1084200	10842	1	1	36
1084300	10843	3	1	57
1084400	10844	2	1	17
1084500	10845	3	1	53
1084600	10846	3	1	17
1084700	10847	2	1	43
1084800	10848	2	1	84
1084900	10849	3	1	45
1085000	10850	3	1	60
1085100	10851	2	1	-4
1085200	10852	1	1	32
1085300	10853	2	1	31
1085400	10854	3	1	45
1085500	10855	2	1	40
1085600	10856	3	1	51
1085700	10857	3	1	32
1085800	10858	1	1	44
1085900	10859	2	1	47
1086000	10860	3	1	33
1086100	10861	2	2	29
1086200	10862	2	2	40
1086300	10863	3	2	62
1086400	10864	2	2	-4
1086500	10865	1	2	79
1086600	10866	2	1	29
1086700	10867	2	1	18
1086800	10868	3	2	48
1086900	10869	2	2	39
1087000	10870	2	2	38
1087100	10871	3	2	-4
1087200	10872	2	2	73
1087300	10873	2	1	20
1087400	10874	3	2	54
1087500	10875	3	1	43
1087600	10876	3	2	6
1087700	10877	3	1	46
1087800	10878	3	2	67
1087900	10879	3	2	53
1088000	10880	3	2	53
1088100	10881	3	1	57
1088200	10882	1	1	23
1088300	10883	2	1	31
1088400	10884	3	1	19
1088500	10885	3	1	55
1088600	10886	3	1	58
1088700	10887	3	1	57
1088800	10888	3	1	40
1088900	10889	3	1	16
1089000	10890	3	1	63
1089100	10891	3	1	49
1089200	10892	3	1	56
1089300	10893	2	1	49
1089400	10894	2	1	53
1089500	10895	3	1	56
1089600	10896	2	1	48
1089700	10897	2	1	-4
1089800	10898	2	2	13
1089900	10899	2	1	-4
1090000	10900	3	2	65
1090100	10901	3	2	42
1090200	10902	3	1	41
1090300	10903	2	1	40
1090400	10904	3	2	54
1090500	10905	3	1	-4
1090600	10906	2	2	69
1090700	10907	3	1	29
1090800	10908	2	1	34
1090900	10909	3	1	41
1091000	10910	3	1	-4
1091100	10911	3	1	24
1091200	10912	3	1	-4
1091300	10913	2	1	18
1091400	10914	3	1	47
1091500	10915	3	1	21
1091600	10916	3	1	43
1091700	10917	3	1	84
1091800	10918	2	1	40
1091900	10919	3	1	61
1092000	10920	2	1	52
1092100	10921	2	1	41
1092200	10922	3	1	37
1092300	10923	3	2	40
1092400	10924	3	2	47
1092500	10925	1	2	55
1092600	10926	2	2	59
1092700	10927	2	1	60
1092800	10928	3	1	47
1092900	10929	3	2	52
1093000	10930	3	2	47
1093100	10931	3	2	77
1093200	10932	1	2	49
1093300	10933	2	2	52
1093400	10934	3	1	15
1093500	10935	3	1	58
1093600	10936	1	1	70
1093700	10937	3	1	44
1093800	10938	3	1	47
